range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,fp_width_mean,fp_width_std,fp_length_mean,fp_length_std,fp_height_mean,fp_height_std,fp_yaw_std
5.000000,10.000000,-110.000000,-100.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-100.000000,-90.000000,2,2,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-90.000000,-80.000000,2,2,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-80.000000,-70.000000,1,1,1.000000,no_data,1,0.000118,,,0.336945,0.000000,,,,,,,,,,,,,,,,,,,1,0,0,0,1.903913,0.000000,4.597072,0.000000,1.562767,0.000000,0.000000
5.000000,10.000000,-70.000000,-60.000000,33,25,0.757576,measured,29,0.003410,0.623076,0.089921,0.273858,0.102846,-0.038394,0.030855,0.054420,-0.044975,-0.021336,0.388291,-0.101879,-0.037942,-0.060342,0.154675,0.224729,0.087475,0.249868,0.109278,0.922488,0.165610,0.249295,0.128092,29,0,0,0,1.893893,0.022942,4.623567,0.097387,1.571252,0.045582,1.241239
5.000000,10.000000,-60.000000,-50.000000,58,6,0.103448,measured,25,0.002940,0.765395,0.086050,0.306063,0.133831,-0.039170,0.030164,0.001198,-0.045920,-0.015044,-0.000180,-0.043351,0.018350,-0.087529,0.188606,0.118913,0.078607,0.108933,0.194821,0.061239,0.127856,0.280672,0.160511,25,0,0,0,1.883031,0.035593,4.543888,0.153063,1.612887,0.124663,1.035901
5.000000,10.000000,-50.000000,-40.000000,63,2,0.031746,measured,0,0.000000,0.875822,0.060321,,,-0.097231,0.004297,-0.003292,-0.073088,-0.064930,-0.007212,-0.001602,0.151346,-0.051322,0.171810,0.065591,0.059484,0.119811,0.139215,0.034347,0.104505,0.232765,0.112514,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-40.000000,-30.000000,97,2,0.020619,measured,0,0.000000,0.914359,0.035868,,,0.003677,0.003368,0.010047,0.001900,0.004219,0.020751,-0.003243,0.086654,0.005961,0.102901,0.060712,0.040802,0.084757,0.084227,0.323501,0.092312,0.173267,0.062756,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-30.000000,-20.000000,141,2,0.014184,measured,0,0.000000,0.938109,0.016828,,,-0.002484,-0.014786,0.002672,0.003661,-0.014498,-0.030767,-0.010850,0.040076,-0.010886,0.073770,0.042640,0.037337,0.065620,0.054363,0.025267,0.080310,0.146362,0.050419,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-20.000000,-10.000000,113,0,0.000000,measured,1,0.000118,0.931510,0.012558,0.942114,0.000000,-0.010139,-0.026665,-0.004717,-0.001762,-0.028235,-0.046921,0.026493,0.067246,-0.037835,0.068533,0.040987,0.040111,0.069592,0.039333,0.032429,0.065810,0.116559,0.061731,1,0,0,0,1.875792,0.000000,4.198208,0.000000,1.500413,0.000000,0.000000
5.000000,10.000000,-10.000000,0.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,0.000000,10.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,10.000000,20.000000,34,2,0.058824,measured,0,0.000000,0.915156,0.024916,,,0.030472,0.024771,0.001557,0.036796,0.013747,-0.011082,0.015129,0.075691,-0.023857,0.088235,0.049090,0.046601,0.081049,0.060212,0.031995,0.090722,0.169783,0.065655,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,20.000000,30.000000,97,8,0.082474,measured,0,0.000000,0.862311,0.197156,,,0.008448,0.013582,0.012208,0.013138,0.008582,-0.083069,-0.013759,0.019262,-0.018514,0.069512,0.046987,0.067190,0.064981,0.053168,0.463941,0.097932,0.137732,0.088061,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,30.000000,40.000000,192,13,0.067708,measured,0,0.000000,0.755710,0.289043,,,0.012989,0.006076,-0.005781,0.013700,-0.002457,0.004862,-0.032168,-0.002823,-0.047045,0.078654,0.058585,0.076003,0.071003,0.067743,0.465368,0.139409,0.159556,0.117792,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
